local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
488,488,9.2286314e-05,92.286314,0,1,105.88235294117646,,False,,0.0,4.318,3.447869e-07,0.3447869,0.0,4.261,5.265955e-07,0.5265955000000001,0.8823529411764706,3.754,3.936945e-05,39.36945,0.0,4.23,4.396406e-07,0.4396406,0.0,3.977,2.137618e-05,21.37618,0.0,4.329,1.664514e-06,1.664514,0.0,3.995,2.712164e-05,27.12164,0.0,4.294,1.443507e-06,1.443507
489,489,0.0001020393709999,102.039371,0,1,105.88235294117646,,False,,0.0,4.318,1.113604e-06,1.1136039999999998,0.8823529411764706,3.862,5.254962e-05,52.54962,0.0,4.164,2.699985e-06,2.6999850000000003,0.0,4.23,2.601322e-05,26.01322,0.0,3.977,1.810516e-06,1.810516,0.0,4.329,1.631238e-05,16.312379999999997,0.0,3.995,4.08168e-07,0.408168,0.0,4.294,1.131878e-06,1.131878
490,490,1.610529439e-05,16.10529439,0,1,18.823529411764707,,False,,0.0,4.318,2.223559e-07,0.2223559,0.0,4.261,2.037787e-07,0.2037787,0.1568627450980392,3.998,4.206305e-06,4.206305,0.0,4.23,1.921879e-08,0.01921879,0.0,3.977,3.60512e-06,3.60512,0.0,4.329,1.863263e-06,1.863263,0.0,3.995,4.8051e-06,4.8051,0.0,4.294,1.180153e-06,1.180153
491,491,1.87055795e-05,18.7055795,0,1,18.823529411764707,,False,,0.0,4.318,4.244139e-07,0.4244139,0.1568627450980392,4.105,8.685643e-06,8.685642999999999,0.0,4.164,1.983731e-06,1.983731,0.0,4.23,3.560199e-06,3.560199,0.0,3.977,1.077661e-06,1.077661,0.0,4.329,1.619915e-06,1.619915,0.0,3.995,2.985266e-07,0.2985266,0.0,4.294,1.05549e-06,1.05549
492,492,2.0465964120000003e-05,20.46596412,0,1,16.941176470588225,,False,,0.0,4.318,1.974396e-07,0.1974396,0.0,4.261,1.437127e-07,0.1437127,0.0,4.164,4.952339e-06,4.952339,0.0,4.23,2.010612e-08,0.02010612,0.1411764705882352,3.822,5.708885e-06,5.708885,0.0,4.329,3.028087e-06,3.028087,0.0,3.995,5.495757e-06,5.495757,0.0,4.294,9.196377e-07,0.9196377
493,493,6.340484639999999e-05,63.4048464,0,1,73.41176470588235,,False,,0.0,4.318,3.055053e-07,0.3055053,0.0,4.261,4.193519e-07,0.4193519,0.6117647058823529,3.829,2.566635e-05,25.66635,0.0,4.23,2.255302e-07,0.2255302,0.0,3.977,1.469528e-05,14.69528,0.0,4.329,1.770933e-06,1.770933,0.0,3.995,1.895661e-05,18.95661,0.0,4.294,1.365286e-06,1.365286
494,494,1.77205282e-05,17.720528199999997,0,1,16.941176470588225,,False,,0.0,4.318,2.213556e-07,0.2213555999999999,0.0,4.261,9.906908e-06,9.906908,0.0,4.164,1.686036e-06,1.686036,0.1411764705882352,4.078,3.075105e-06,3.075105,0.0,3.977,1.156855e-06,1.156855,0.0,4.329,3.781476e-07,0.3781476,0.0,3.995,2.26682e-07,0.226682,0.0,4.294,1.069439e-06,1.069439
495,495,7.031563179999999e-05,70.3156318,0,1,73.41176470588235,,False,,0.0,4.318,8.870712e-07,0.8870712,0.6117647058823529,3.937,3.618025e-05,36.18025,0.0,4.164,2.533823e-06,2.5338230000000004,0.0,4.23,1.741705e-05,17.41705,0.0,3.977,1.540298e-06,1.540298,0.0,4.329,1.02878e-05,10.2878,0.0,3.995,3.672436e-07,0.3672436,0.0,4.294,1.102096e-06,1.1020960000000002
496,496,1.686819428e-05,16.868194279999997,0,1,21.176470588235293,,False,,0.0,4.318,2.24929e-07,0.224929,0.0,4.261,2.104585e-07,0.2104585,0.1764705882352941,3.994,4.537921e-06,4.537921,0.0,4.23,1.862678e-08,0.01862678,0.0,3.977,3.765653e-06,3.765653,0.0,4.329,1.867016e-06,1.867016,0.0,3.995,5.062294e-06,5.062294,0.0,4.294,1.181296e-06,1.181296
497,497,2.1313999800000003e-05,21.3139998,0,1,21.176470588235293,,False,,0.0,4.318,4.503753e-07,0.4503753,0.1764705882352941,4.093,1.013711e-05,10.13711,0.0,4.164,2.029705e-06,2.0297050000000003,0.0,4.23,4.256251e-06,4.256251000000001,0.0,3.977,1.100569e-06,1.100569,0.0,4.329,1.976895e-06,1.976895,0.0,3.995,3.053805e-07,0.3053805,0.0,4.294,1.057714e-06,1.057714
14,498,4.345865112e-05,43.45865112,0,1,21.647058823529413,,False,explicit_power_anomaly_remeasure,0.0,4.318,2.286485e-07,0.2286485,0.0,4.261,1.713496e-07,0.1713496,0.0,4.164,1.443241e-05,14.43241,0.0,4.23,2.747072e-08,0.0274707199999999,0.1803921568627451,3.733,1.283555e-05,12.83555,0.0,4.329,3.828485e-06,3.828485,0.0,3.995,1.106911e-05,11.06911,0.0,4.294,8.656273e-07,0.8656273
499,499,2.02402112e-05,20.2402112,0,1,21.647058823529413,,False,,0.0,4.318,2.279997e-07,0.2279997,0.0,4.261,1.153146e-05,11.53146,0.0,4.164,1.717304e-06,1.717304,0.1803921568627451,4.065,3.692509e-06,3.692509,0.0,3.977,1.179544e-06,1.179544,0.0,4.329,5.992097e-07,0.5992097,0.0,3.995,2.245768e-07,0.2245768,0.0,4.294,1.067608e-06,1.067608
500,500,5.692196275e-05,56.921962750000006,0,1,48.94117647058823,,False,,0.0,4.318,2.40362e-07,0.240362,0.0,4.261,1.823353e-07,0.1823353,0.0,4.164,2.034152e-05,20.34152,0.0,4.23,6.119205e-08,0.06119205,0.4078431372549019,3.691,1.699579e-05,16.99579,0.0,4.329,4.147615e-06,4.147615,0.0,3.995,1.414485e-05,14.14485,0.0,4.294,8.082984e-07,0.8082984
501,501,4.77558988e-05,47.7558988,0,1,48.94117647058823,,False,,0.0,4.318,2.638164e-07,0.2638164,0.0,4.261,2.817438e-05,28.174380000000003,0.0,4.164,1.928872e-06,1.928872,0.4078431372549019,3.96,1.046862e-05,10.46862,0.0,3.977,1.363545e-06,1.363545,0.0,4.329,4.193372e-06,4.193371999999999,0.0,3.995,2.531384e-07,0.2531384,0.0,4.294,1.110155e-06,1.110155
502,502,4.636076145e-05,46.36076145,0,1,39.05882352941176,,False,,0.0,4.318,2.294196e-07,0.2294196,0.0,4.261,1.733682e-07,0.1733682,0.0,4.164,1.570503e-05,15.705030000000002,0.0,4.23,3.185745e-08,0.03185745,0.3254901960784313,3.723,1.375127e-05,13.75127,0.0,4.329,3.891984e-06,3.891984,0.0,3.995,1.174047e-05,11.74047,0.0,4.294,8.373622e-07,0.8373622000000001
15,503,3.74966955e-05,37.4966955,0,1,39.05882352941176,,False,explicit_power_anomaly_remeasure,0.0,4.318,2.597978e-07,0.2597978,0.0,4.261,2.208162e-05,22.08162,0.0,4.164,1.906514e-06,1.906514,0.3254901960784313,3.995,7.912771e-06,7.912771,0.0,3.977,1.335405e-06,1.3354050000000002,0.0,4.329,2.64264e-06,2.64264,0.0,3.995,2.434897e-07,0.2434896999999999,0.0,4.294,1.114458e-06,1.114458
504,504,2.1080238960000003e-05,21.080238960000003,0,1,15.999999999999996,,False,,0.0,4.318,1.986519e-07,0.1986519,0.0,4.261,1.435658e-07,0.1435658,0.0,4.164,5.189211e-06,5.189211,0.0,4.23,2.026136e-08,0.02026136,0.1333333333333333,3.819,5.904407e-06,5.904407,0.0,4.329,3.049513e-06,3.049513,0.0,3.995,5.652884e-06,5.652884,0.0,4.294,9.217449e-07,0.9217449
505,505,1.74156514e-05,17.4156514,0,1,15.999999999999996,,False,,0.0,4.318,2.226405e-07,0.2226405,0.0,4.261,9.69693e-06,9.69693,0.0,4.164,1.689065e-06,1.689065,0.1333333333333333,4.08,3.002117e-06,3.002117,0.0,3.977,1.15626e-06,1.15626,0.0,4.329,3.483605e-07,0.3483605,0.0,3.995,2.266364e-07,0.2266364,0.0,4.294,1.073642e-06,1.073642
506,506,0.0001219279654,121.92796540000002,0,1,110.1176470588235,,False,,0.0,4.318,2.99238e-07,0.299238,0.0,4.261,2.152751e-07,0.2152751,0.0,4.164,5.028516e-05,50.285160000000005,0.0,4.23,3.882948e-07,0.3882948,0.9176470588235291,3.525,3.68724e-05,36.872400000000006,0.0,4.329,5.300846e-06,5.300846,0.0,3.995,2.78912e-05,27.8912,0.0,4.294,6.755515e-07,0.6755515
507,507,4.202244404e-05,42.02244404,0,1,47.52941176470587,,False,,0.0,4.318,2.756465e-07,0.2756465,0.0,4.261,3.293913e-07,0.3293913,0.3960784313725489,3.893,1.569018e-05,15.69018,0.0,4.23,9.921224e-08,0.09921224,0.0,3.977,9.746112e-06,9.746112,0.0,4.329,1.832662e-06,1.832662,0.0,3.995,1.2745e-05,12.745,0.0,4.294,1.30424e-06,1.30424
508,508,0.0001014645137,101.4645137,0,1,110.1176470588235,,False,,0.0,4.318,2.960517e-07,0.2960517,0.0,4.261,5.856434e-05,58.56434,0.0,4.164,2.132233e-06,2.132233,0.9176470588235291,3.817,2.379829e-05,23.79829,0.0,3.977,1.583533e-06,1.583533,0.0,4.329,1.357235e-05,13.57235,0.0,3.995,3.52461e-07,0.3524609999999999,0.0,4.294,1.165255e-06,1.165255
509,509,3.1971955551e-05,31.971955551,0,1,26.352941176470587,,False,,0.0,4.318,2.125945e-07,0.2125945,0.0,4.261,1.589518e-07,0.1589518,0.0,4.164,9.570758e-06,9.570758,0.0,4.23,9.758751e-09,0.009758751,0.2196078431372549,3.773,9.284051e-06,9.284051000000002,0.0,4.329,3.464328e-06,3.464328,0.0,3.995,8.383595e-06,8.383595,0.0,4.294,8.879185e-07,0.8879184999999999
510,510,4.78486617e-05,47.8486617,0,1,47.52941176470587,,False,,0.0,4.318,6.95456e-07,0.695456,0.3960784313725489,3.999,2.448182e-05,24.481820000000003,0.0,4.164,2.360973e-06,2.360973,0.0,4.23,1.13442e-05,11.3442,0.0,3.977,1.354847e-06,1.354847,0.0,4.329,6.180488e-06,6.180488,0.0,3.995,3.417427e-07,0.3417427,0.0,4.294,1.089135e-06,1.089135
511,511,2.51686323e-05,25.1686323,0,1,26.352941176470587,,False,,0.0,4.318,2.356539e-07,0.2356539,0.0,4.261,1.462288e-05,14.62288,0.0,4.164,1.774573e-06,1.774573,0.2196078431372549,4.042,4.892868e-06,4.892868,0.0,3.977,1.228467e-06,1.228467,0.0,4.329,1.102784e-06,1.102784,0.0,3.995,2.286264e-07,0.2286264,0.0,4.294,1.08278e-06,1.08278
512,512,0.0001018123936,101.8123936,0,1,117.1764705882353,,False,,0.0,4.318,3.567062e-07,0.3567062,0.0,4.261,5.5918e-07,0.55918,0.9764705882352942,3.731,4.389886e-05,43.89886,0.0,4.23,5.182954e-07,0.5182954000000001,0.0,3.977,2.353389e-05,23.53389,0.0,4.329,1.621599e-06,1.621599,0.0,3.995,2.984869e-05,29.84869,0.0,4.294,1.475173e-06,1.475173
513,513,9.80480737e-05,98.0480737,0,1,87.52941176470588,,False,,0.0,4.318,2.803938e-07,0.2803938,0.0,4.261,2.041904e-07,0.2041904,0.0,4.164,3.905303e-05,39.05303,0.0,4.23,2.472221e-07,0.2472221,0.7294117647058823,3.582,2.95934e-05,29.5934,0.0,4.329,4.949401e-06,4.949401,0.0,3.995,2.299544e-05,22.99544,0.0,4.294,7.249964e-07,0.7249964
514,514,0.0001129012964,112.9012964,0,1,117.1764705882353,,False,,0.0,4.318,1.187818e-06,1.187818,0.9764705882352942,3.838,5.818024e-05,58.18024,0.0,4.164,2.754811e-06,2.754811,0.0,4.23,2.891495e-05,28.91495,0.0,3.977,1.908259e-06,1.908259,0.0,4.329,1.837674e-05,18.37674,0.0,3.995,4.268144e-07,0.4268144,0.0,4.294,1.151664e-06,1.151664
515,515,8.109719150000001e-05,81.09719150000001,0,1,87.52941176470588,,False,,0.0,4.318,2.91577e-07,0.291577,0.0,4.261,4.726598e-05,47.265980000000006,0.0,4.164,2.078437e-06,2.078437,0.7294117647058823,3.867,1.87285e-05,18.7285,0.0,3.977,1.519572e-06,1.519572,0.0,4.329,9.752961e-06,9.752961,0.0,3.995,3.122135e-07,0.3122135,0.0,4.294,1.147951e-06,1.147951
516,516,4.8003630700000006e-05,48.0036307,0,1,55.05882352941175,,False,,0.0,4.318,2.857038e-07,0.2857038,0.0,4.261,3.520242e-07,0.3520242,0.4588235294117646,3.874,1.844752e-05,18.44752,0.0,4.23,1.297227e-07,0.1297227,0.0,3.977,1.113432e-05,11.13432,0.0,4.329,1.817102e-06,1.817102,0.0,3.995,1.450259e-05,14.50259,0.0,4.294,1.334648e-06,1.334648
517,517,3.922384106e-05,39.22384106,0,1,32.94117647058823,,False,,0.0,4.318,2.239397e-07,0.2239397,0.0,4.261,1.652398e-07,0.1652398,0.0,4.164,1.261097e-05,12.61097,0.0,4.23,1.934776e-08,0.01934776,0.2745098039215686,3.747,1.153767e-05,11.53767,0.0,4.329,3.695433e-06,3.695433,0.0,3.995,1.010258e-05,10.10258,0.0,4.294,8.686608e-07,0.8686608
518,518,5.51758885e-05,55.1758885,0,1,55.05882352941175,,False,,0.0,4.318,7.615793e-07,0.7615793000000001,0.4588235294117646,3.978,2.833371e-05,28.33371,0.0,4.164,2.423541e-06,2.423541,0.0,4.23,1.331643e-05,13.31643,0.0,3.977,1.420731e-06,1.420731,0.0,4.329,7.459774e-06,7.459773999999999,0.0,3.995,3.549052e-07,0.3549052,0.0,4.294,1.105218e-06,1.105218
519,519,3.243452179999999e-05,32.4345218,0,1,32.94117647058823,,False,,0.0,4.318,2.501491e-07,0.2501491,0.0,4.261,1.905813e-05,19.05813,0.0,4.164,1.84198e-06,1.84198,0.2745098039215686,4.013,6.67931e-06,6.679309999999999,0.0,3.977,1.284164e-06,1.284164,0.0,4.329,1.98437e-06,1.98437,0.0,3.995,2.370297e-07,0.2370297,0.0,4.294,1.099389e-06,1.099389
520,520,6.079209405e-05,60.79209405,0,1,52.70588235294116,,False,,0.0,4.318,2.45163e-07,0.245163,0.0,4.261,1.852312e-07,0.1852312,0.0,4.164,2.20827e-05,22.082700000000003,0.0,4.23,7.541065e-08,0.07541065,0.4392156862745097,3.68,1.814458e-05,18.14458,0.0,4.329,4.255669e-06,4.255669,0.0,3.995,1.499811e-05,14.99811,0.0,4.294,8.052302e-07,0.8052302
521,521,5.07826258e-05,50.782625800000005,0,1,52.70588235294116,,False,,0.0,4.318,2.666102e-07,0.2666102,0.0,4.261,2.993437e-05,29.93437,0.0,4.164,1.957375e-06,1.957375,0.4392156862745097,3.951,1.120819e-05,11.20819,0.0,3.977,1.391735e-06,1.3917350000000002,0.0,4.329,4.637535e-06,4.637535,0.0,3.995,2.599396e-07,0.2599396,0.0,4.294,1.126871e-06,1.126871
522,522,9.67959344e-05,96.7959344,0,1,111.52941176470588,,False,,0.0,4.318,3.516427e-07,0.3516427,0.0,4.261,5.377611e-07,0.5377611,0.9294117647058824,3.743,4.14338e-05,41.433800000000005,0.0,4.23,4.782256e-07,0.4782256,0.0,3.977,2.241088e-05,22.41088,0.0,4.329,1.651149e-06,1.651149,0.0,3.995,2.846447e-05,28.46447,0.0,4.294,1.468006e-06,1.468006
523,523,7.72756058e-05,77.2756058,0,1,68.23529411764706,,False,,0.0,4.318,2.622606e-07,0.2622606,0.0,4.261,1.927195e-07,0.1927195,0.0,4.164,2.949867e-05,29.49867,0.0,4.23,1.439051e-07,0.1439051,0.5686274509803921,3.635,2.321987e-05,23.21987,0.0,4.329,4.593323e-06,4.593323,0.0,3.995,1.859661e-05,18.59661,0.0,4.294,7.682476e-07,0.7682476
524,524,0.0001065883075,106.5883075,0,1,111.52941176470588,,False,,0.0,4.318,1.14725e-06,1.14725,0.9294117647058824,3.852,5.495098e-05,54.95098,0.0,4.164,2.727128e-06,2.727128,0.0,4.23,2.717736e-05,27.17736,0.0,3.977,1.861245e-06,1.861245,0.0,4.329,1.716323e-05,17.163230000000002,0.0,3.995,4.172305e-07,0.4172305,0.0,4.294,1.143884e-06,1.143884
525,525,3.147236238e-05,31.47236238,0,1,38.11764705882352,,False,,0.0,4.318,2.563689e-07,0.2563689,0.0,4.261,2.79756e-07,0.279756,0.3176470588235293,3.93,1.091489e-05,10.91489,0.0,4.23,5.050548e-08,0.05050548,0.0,3.977,7.259424e-06,7.259424,0.0,4.329,1.849978e-06,1.849978,0.0,3.995,9.591799e-06,9.591799,0.0,4.294,1.269641e-06,1.269641
526,526,6.3502832e-05,63.502832000000005,0,1,68.23529411764706,,False,,0.0,4.318,2.808093e-07,0.2808093,0.0,4.261,3.727e-05,37.27,0.0,4.164,2.019267e-06,2.019267,0.5686274509803921,3.914,1.437314e-05,14.37314,0.0,3.977,1.453428e-06,1.4534280000000002,0.0,4.329,6.67868e-06,6.678680000000001,0.0,3.995,2.817287e-07,0.2817287,0.0,4.294,1.145779e-06,1.145779
527,527,3.8668219499999993e-05,38.6682195,0,1,38.11764705882352,,False,,0.0,4.318,6.118802e-07,0.6118802,0.3176470588235293,4.028,1.955278e-05,19.55278,0.0,4.164,2.268531e-06,2.2685310000000003,0.0,4.23,8.908205e-06,8.908204999999999,0.0,3.977,1.275603e-06,1.275603,0.0,4.329,4.625296e-06,4.6252960000000005,0.0,3.995,3.329603e-07,0.3329603,0.0,4.294,1.092964e-06,1.092964
528,528,3.285099038e-05,32.85099038,0,1,36.23529411764705,,False,,0.0,4.318,2.588214e-07,0.2588214,0.0,4.261,2.88262e-07,0.288262,0.3019607843137254,3.925,1.156594e-05,11.56594,0.0,4.23,5.505598e-08,0.05505598,0.0,3.977,7.546745e-06,7.546745,0.0,4.329,1.851213e-06,1.851213,0.0,3.995,1.002347e-05,10.02347,0.0,4.294,1.261483e-06,1.261483
529,529,3.38178794e-05,33.8178794,0,1,36.23529411764705,,False,,0.0,4.318,5.797497e-07,0.5797497,0.3019607843137254,4.044,1.69799e-05,16.9799,0.0,4.164,2.213133e-06,2.213133,0.0,4.23,7.578988e-06,7.578988000000001,0.0,3.977,1.226518e-06,1.226518,0.0,4.329,3.83943e-06,3.83943,0.0,3.995,3.243737e-07,0.3243737,0.0,4.294,1.075787e-06,1.075787
530,530,5.0713745990000005e-05,50.71374599000001,0,1,42.35294117647059,,False,,0.0,4.318,2.357863e-07,0.2357863,0.0,4.261,1.759594e-07,0.1759594,0.0,4.164,1.758737e-05,17.58737,0.0,4.23,4.341539e-08,0.04341539,0.3529411764705882,3.71,1.507649e-05,15.07649,0.0,4.329,4.010944e-06,4.010944,0.0,3.995,1.274202e-05,12.74202,0.0,4.294,8.417609e-07,0.8417608999999999
16,531,3.86050502e-05,38.6050502,0,1,42.35294117647059,,False,explicit_power_anomaly_remeasure,0.0,4.318,2.600714e-07,0.2600714,0.0,4.261,2.275328e-05,22.75328,0.0,4.164,1.913165e-06,1.913165,0.3529411764705882,3.991,8.189032e-06,8.189032,0.0,3.977,1.340977e-06,1.340977,0.0,4.329,2.798873e-06,2.798873,0.0,3.995,2.433378e-07,0.2433378,0.0,4.294,1.106314e-06,1.106314
532,532,5.905111494000001e-05,59.051114940000005,0,1,51.2941176470588,,False,,0.0,4.318,2.437645e-07,0.2437645,0.0,4.261,1.827765e-07,0.1827765,0.0,4.164,2.127242e-05,21.27242,0.0,4.23,6.919084e-08,0.06919084,0.4274509803921567,3.685,1.764437e-05,17.644370000000002,0.0,4.329,4.222157e-06,4.222157,0.0,3.995,1.46011e-05,14.6011,0.0,4.294,8.153361e-07,0.8153361
533,533,4.239571229e-05,42.39571229,0,1,48.0,,False,,0.0,4.318,2.761088e-07,0.2761088,0.0,4.261,3.327779e-07,0.3327779,0.4,3.892,1.587574e-05,15.87574,0.0,4.23,9.821559e-08,0.09821559,0.0,3.977,9.79775e-06,9.79775,0.0,4.329,1.835531e-06,1.835531,0.0,3.995,1.287258e-05,12.87258,0.0,4.294,1.307009e-06,1.307009
534,534,4.9828488800000006e-05,49.8284888,0,1,51.2941176470588,,False,,0.0,4.318,2.688347e-07,0.2688347,0.0,4.261,2.941034e-05,29.41034,0.0,4.164,1.953847e-06,1.953847,0.4274509803921567,3.954,1.095023e-05,10.95023,0.0,3.977,1.389271e-06,1.389271,0.0,4.329,4.479521e-06,4.479521,0.0,3.995,2.575431e-07,0.2575430999999999,0.0,4.294,1.118902e-06,1.118902
17,535,4.86643023e-05,48.6643023,0,1,48.0,,False,explicit_power_anomaly_remeasure,0.0,4.318,7.052816e-07,0.7052816,0.4,3.997,2.491896e-05,24.91896,0.0,4.164,2.382005e-06,2.3820050000000004,0.0,4.23,1.15623e-05,11.5623,0.0,3.977,1.365254e-06,1.3652540000000002,0.0,4.329,6.285842e-06,6.285842,0.0,3.995,3.424397e-07,0.3424397,0.0,4.294,1.10222e-06,1.10222
536,536,5.7608729160000006e-05,57.60872916,0,1,49.88235294117648,,False,,0.0,4.318,2.429032e-07,0.2429031999999999,0.0,4.261,1.828467e-07,0.1828467,0.0,4.164,2.065537e-05,20.65537,0.0,4.23,6.238746e-08,0.06238746,0.415686274509804,3.689,1.717641e-05,17.17641,0.0,4.329,4.192502e-06,4.192501999999999,0.0,3.995,1.428114e-05,14.28114,0.0,4.294,8.151698e-07,0.8151697999999999
537,537,4.82442947e-05,48.244294700000005,0,1,49.88235294117648,,False,,0.0,4.318,2.611567e-07,0.2611566999999999,0.0,4.261,2.85031e-05,28.5031,0.0,4.164,1.945608e-06,1.945608,0.415686274509804,3.959,1.055787e-05,10.55787,0.0,3.977,1.382891e-06,1.382891,0.0,4.329,4.218688e-06,4.218687999999999,0.0,3.995,2.556e-07,0.2556,0.0,4.294,1.119381e-06,1.119381
538,538,9.17496127e-05,91.7496127,0,1,80.94117647058823,,False,,0.0,4.318,2.750905e-07,0.2750905,0.0,4.261,2.035123e-07,0.2035123,0.0,4.164,3.615879e-05,36.15879,0.0,4.23,2.075418e-07,0.2075418,0.6745098039215686,3.598,2.762406e-05,27.62406,0.0,4.329,4.861971e-06,4.861971,0.0,3.995,2.168055e-05,21.68055,0.0,4.294,7.380971e-07,0.7380971000000001
539,539,7.964547060000001e-05,79.64547060000001,0,1,91.2941176470588,,False,,0.0,4.318,3.2974e-07,0.32974,0.0,4.261,4.779484e-07,0.4779484,0.76078431372549,3.786,3.328082e-05,33.280820000000006,0.0,4.23,3.374432e-07,0.3374432,0.0,3.977,1.845951e-05,18.45951,0.0,4.329,1.718077e-06,1.718077,0.0,3.995,2.361273e-05,23.61273,0.0,4.294,1.429202e-06,1.429202
540,540,7.50240401e-05,75.0240401,0,1,80.94117647058823,,False,,0.0,4.318,2.760993e-07,0.2760993,0.0,4.261,4.390925e-05,43.90925,0.0,4.164,2.063125e-06,2.063125,0.6745098039215686,3.883,1.719171e-05,17.19171,0.0,3.977,1.506613e-06,1.506613,0.0,4.329,8.625895e-06,8.625895,0.0,3.995,2.995168e-07,0.2995168,0.0,4.294,1.151831e-06,1.1518309999999998
541,541,9.82604126e-05,98.2604126,0,1,87.05882352941177,,False,,0.0,4.318,2.817415e-07,0.2817415,0.0,4.261,2.041426e-07,0.2041426,0.0,4.164,3.911047e-05,39.11047,0.0,4.23,2.471632e-07,0.2471632,0.7254901960784313,3.582,2.96918e-05,29.6918,0.0,4.329,4.979571e-06,4.979571,0.0,3.995,2.300978e-05,23.00978,0.0,4.294,7.357443e-07,0.7357443
542,542,8.77282911e-05,87.7282911,0,2,91.2941176470588,,False,,0.0,4.318,1.01934e-06,1.01934,0.76078431372549,3.895,4.521076e-05,45.21076,0.0,4.164,2.658162e-06,2.658162,0.0,4.23,2.210855e-05,22.10855,0.0,3.977,1.704602e-06,1.704602,0.0,4.329,1.34982e-05,13.4982,0.0,3.995,3.936701e-07,0.3936701,0.0,4.294,1.135007e-06,1.135007
543,543,8.08884968e-05,80.8884968,0,1,87.05882352941177,,False,,0.0,4.318,2.895892e-07,0.2895892,0.0,4.261,4.718898e-05,47.18898,0.0,4.164,2.085309e-06,2.085309,0.7254901960784313,3.868,1.864682e-05,18.64682,0.0,3.977,1.530618e-06,1.530618,0.0,4.329,9.676787e-06,9.676787,0.0,3.995,3.117146e-07,0.3117146,0.0,4.294,1.158679e-06,1.158679
544,544,2.29305482e-05,22.9305482,0,1,27.29411764705881,,False,,0.0,4.318,2.413882e-07,0.2413882,0.0,4.261,2.396115e-07,0.2396115,0.2274509803921568,3.965,7.117776e-06,7.117776,0.0,4.23,2.44345e-08,0.0244344999999999,0.0,3.977,5.219275e-06,5.219275,0.0,4.329,1.87109e-06,1.87109,0.0,3.995,6.986307e-06,6.986307,0.0,4.294,1.230666e-06,1.230666
545,545,2.63613796e-05,26.3613796,0,1,27.29411764705881,,False,,0.0,4.318,5.074128e-07,0.5074128,0.2274509803921568,4.072,1.290717e-05,12.90717,0.0,4.164,2.123181e-06,2.123181,0.0,4.23,5.579434e-06,5.579434,0.0,3.977,1.161264e-06,1.161264,0.0,4.329,2.677708e-06,2.677708,0.0,3.995,3.167958e-07,0.3167958,0.0,4.294,1.088414e-06,1.088414
546,546,2.839743635e-05,28.39743635,0,1,33.411764705882355,,False,,0.0,4.318,2.528352e-07,0.2528352,0.0,4.261,2.647934e-07,0.2647933999999999,0.2784313725490196,3.942,9.510501e-06,9.510501,0.0,4.23,3.916175e-08,0.03916175,0.0,3.977,6.524052e-06,6.524052,0.0,4.329,1.85942e-06,1.85942,0.0,3.995,8.680149e-06,8.680149,0.0,4.294,1.266524e-06,1.2665240000000002
547,547,2.79355465e-05,27.9355465,0,1,22.58823529411764,,False,,0.0,4.318,2.103868e-07,0.2103868,0.0,4.261,1.539858e-07,0.1539858,0.0,4.164,7.898881e-06,7.898880999999999,0.0,4.23,1.16337e-08,0.0116337,0.188235294117647,3.789,8.016519e-06,8.016519,0.0,4.329,3.361949e-06,3.361949,0.0,3.995,7.377149e-06,7.377149,0.0,4.294,9.050422e-07,0.9050422
548,548,3.13509946e-05,31.3509946,0,1,33.411764705882355,,False,,0.0,4.318,5.55265e-07,0.555265,0.2784313725490196,4.053,1.563717e-05,15.63717,0.0,4.164,2.19277e-06,2.19277,0.0,4.23,6.906756e-06,6.906756000000001,0.0,3.977,1.206877e-06,1.206877,0.0,4.329,3.43608e-06,3.43608,0.0,3.995,3.213906e-07,0.3213906,0.0,4.294,1.094686e-06,1.0946859999999998
549,549,5.7911099e-06,5.7911099,0,1,22.58823529411764,,False,,0.0,4.318,1.549956e-07,0.1549956,0.0,4.261,9.33959e-08,0.0933959,0.0,4.164,1.341191e-06,1.341191,0.188235294117647,4.056,2.640513e-07,0.2640513,0.0,3.977,8.996514e-07,0.8996514,0.0,4.329,1.745854e-06,1.745854,0.0,3.995,2.697807e-07,0.2697807,0.0,4.294,1.02219e-06,1.0221900000000002
550,550,7.3547368e-05,73.547368,0,1,64.4705882352941,,False,,0.0,4.318,2.597995e-07,0.2597995,0.0,4.261,1.920687e-07,0.1920686999999999,0.0,4.164,2.777215e-05,27.77215,0.0,4.23,1.258898e-07,0.1258898,0.5372549019607842,3.645,2.207604e-05,22.07604,0.0,4.329,4.544101e-06,4.544101,0.0,3.995,1.778579e-05,17.785790000000002,0.0,4.294,7.91529e-07,0.791529
